ID_station;station_name;month;value;type
17024;Villiers - Batignolles;Janvier;3548;departure
17025;Chazelles - Courcelles;Janvier;1915;departure
17026;Jouffroy d'Abbans - Wagram;Janvier;2263;departure
17027;Place du Maréchal Juin - Péreire;Janvier;2352;departure
17028;Reims - Raymond Pitet;Janvier;520;departure
17029;Pierre Demours - Laugier;Janvier;1824;departure
17030;Pereire - Rennequin;Janvier;1297;departure
17031;Place de la Porte de Champerret;Janvier;1403;departure
17032;Jean Oestreicher - Porte de Champerret;Janvier;134;departure
17033;Carnot - Général Lanrezac;Janvier;5;departure
17036;Place Tristan Bernard;Janvier;1857;departure
17037;Bayen - Pereire;Janvier;1467;departure
17038;Grande Armée - Brunel;Janvier;1427;departure
17039;Place Saint-Ferdinand;Janvier;1111;departure
17040;Pereire - Ternes;Janvier;671;departure
17041;Guersant - Gouvion-Saint-Cyr;Janvier;1605;departure
17042;Porte Maillot - Pereire;Janvier;1251;departure
17043;Belidor - Gouvion-Saint-Cyr;Janvier;359;departure
17044;Porte de Saint-Ouen - Bessières;Janvier;2515;departure
17045;Place des Ternes.;Janvier;2723;departure
17046;Mac-Mahon - Brey;Janvier;1976;departure
17047;Courcelles - Pierre Demours;Janvier;1315;departure
17048;De Toqueville - Terrasse;Janvier;1995;departure
17050;Batignolles - Abel Truchet;Janvier;1838;departure
17102;Alfred Roll - Berthier;Janvier;1475;departure
17104;Jardin Marguerite Long;Janvier;539;departure
17105;Place Madeleine Daniélou;Janvier;819;departure
17106;Berthier - Porte de Clichy;Janvier;;departure
17107;Berthier - Place Stuart Merril;Janvier;1081;departure
17108;Bessières - Porte de Clichy;Janvier;1464;departure
17110;Legendre - Nollet;Janvier;1970;departure
17111;Lemercier - Cardinet;Janvier;1468;departure
17116;Reims - Porte d'Asnières;Janvier;710;departure
17117;Pereire - Saussure;Janvier;1354;departure
17119;Toqueville - Cardinet;Janvier;2150;departure
17121;Square des Epinettes;Janvier;1201;departure
17122;Bridaine - Lamandé;Janvier;1402;departure
17123;Mstislav Rostropovitch - Berthier;Janvier;605;departure
17124;Porte de Saint-Ouen - Henri Huchard;Janvier;1937;departure
17125;Marie-Georges Picquart - Pereire;Janvier;624;departure
17126;Hélène et François Missoffe - Emile Borel;Janvier;;departure
17127;Porte de Clichy - Place des Nations Unies;Janvier;;departure
18001;Damrémont - Caulaincourt;Janvier;1169;departure
18003;Cimetière de Montmartre;Janvier;2007;departure
18004;Place des Abbesses;Janvier;1794;departure
18005;Tardieu - Chappe;Janvier;1497;departure
18006;Square Louise Michel;Janvier;1410;departure
18007;Goutte d'or - Barbès;Janvier;2690;departure
18008;Square Léon;Janvier;1156;departure
18009;Jean-François Lépine - Stephenson;Janvier;1424;departure
18010;Riquet - Marx Dormoy;Janvier;6290;departure
18011;Pajol - Place Herbert;Janvier;2850;departure
18012;Stephenson - Doudeauville;Janvier;2018;departure
18014;Léon - Doudeauville;Janvier;1869;departure
18015;Custine - Ramey;Janvier;2884;departure
18016;Francoeur - Caulaincourt;Janvier;1813;departure
18017;Caulaincourt - Place Constantin Pecqueur;Janvier;2125;departure
18018;Carpeaux - Place Jacques Froment;Janvier;2077;departure
18019;Square Raymond Souplex;Janvier;2854;departure
18020;Francoeur - Marcadet;Janvier;1780;departure
18021;Marcadet - Ramey;Janvier;1957;departure
18022;Marcadet - Barbès;Janvier;3425;departure
18023;Ordener - Poissonniers;Janvier;2574;departure
18024;Clignancourt - Ordener;Janvier;1863;departure
18025;Mairie du 18ème;Janvier;3012;departure
18026;Ruisseau - Ordener;Janvier;2151;departure
18027;Damrémont - Ordener;Janvier;2221;departure
18028;Championnet - Vauvenargues;Janvier;2200;departure
18029;Emile Blemont - Poteau;Janvier;3022;departure
18030;Joseph Dijon - Ornano;Janvier;2230;departure
18031;Place Albert Kahn;Janvier;2219;departure
18032;Porte de Clignancourt.;Janvier;3251;departure
18033;Belliard - Damrémont;Janvier;1479;departure
18034;Leibniz - Jean Dollfus;Janvier;1005;departure
18035;René Binet - Porte de Montmartre;Janvier;1926;departure
18038;Rond-Point de la Chapelle;Janvier;2414;departure
18039;Jardins d'Eole;Janvier;1809;departure
18041;Rochechouart - Martyrs;Janvier;3738;departure
18042;Place Pigalle;Janvier;3236;departure
18043;Clichy - Place Blanche;Janvier;4186;departure
18044;Clichy - Douai;Janvier;8148;departure
18045;Pierre Ginier - Clichy;Janvier;3055;departure
18046;Etienne Jodelle - Saint Ouen;Janvier;2104;departure
18047;St-Ouen - Lamarck;Janvier;3031;departure
18049;Porte d'Aubervilliers;Janvier;1455;departure
18101;Championnet.;Janvier;1097;departure
18107;Chartres - La Charbonnière;Janvier;638;departure
18109;Pajol - Riquet;Janvier;2093;departure
18110;Departement - Pajol;Janvier;2093;departure
18111;Félix Ziem - Armand Gauthier;Janvier;1562;departure
18112;Arthur Ranc - Hôpital Bichat;Janvier;889;departure
18113;Lepic - Armée d'Orient;Janvier;808;departure
18114;Véron - Lepic;Janvier;1591;departure
18134;Ney - Porte de Clignancourt;Janvier;1033;departure
18135;Ney - Porte de Montmartre;Janvier;858;departure
18136;Poulet - Barbès;Janvier;3438;departure
18137;Poissonniers - Nord;Janvier;1262;departure
18138;Ney - Charles Hermite;Janvier;508;departure
18139;Poissonniers - Championnet;Janvier;1676;departure
18140;Porte de Clignancourt - Ney;Janvier;2996;departure
18141;Clignancourt - Sofia;Janvier;2769;departure
18142;Jessaint - Marx Dormoy;Janvier;1559;departure
18201;Tristan Tzara -  Tchaïkovski;Janvier;450;departure
18202;Diane Arbus;Janvier;;departure
19001;Crimée - Ourcq;Janvier;2458;departure
19002;Centquatre;Janvier;2846;departure
19003;Quai de la Seine;Janvier;1644;departure
19004;Quai de la Loire - Jean Jaurès;Janvier;3617;departure
19005;Flandre - Riquet;Janvier;2189;departure
19006;Mathis - Flandre;Janvier;4100;departure
19007;Flandre - Ourcq;Janvier;2388;departure
19008;Flandre - Alphonse Karr;Janvier;1767;departure
19009;Cité des Sciences et de l'Industrie;Janvier;2172;departure
19010;Emile Reynaud - Porte de la Villette;Janvier;2072;departure
19012;Lally-Tollendal - Armand Carrel;Janvier;1275;departure
19013;Laumière - Petit;Janvier;2975;departure
19014;Lorraine - Jean Jaurès;Janvier;2627;departure
19015;Thionville - Ourcq;Janvier;1888;departure
19016;Hautpoul - Jean Jaurès;Janvier;2112;departure
19018;Cité de la Musique;Janvier;2;departure
19019;Petit - Manin;Janvier;1816;departure
19021;Mairie du 19ème;Janvier;1728;departure
19022;Marché Secrétan;Janvier;3641;departure
19023;Manin - Simon Bolivar;Janvier;1441;departure
19024;Botzaris - Parc des Buttes Chaumont;Janvier;944;departure
19025;Botzaris - Crimée;Janvier;1996;departure
19026;Place de Rhin et Danube;Janvier;1175;departure
19027;Serrurier;Janvier;995;departure
19029;Seine - Flandre;Janvier;992;departure
19030;Melun - Jean Jaurès;Janvier;1528;departure
19031;Manin - Crimée;Janvier;2650;departure
19032;Villette - Belleville;Janvier;4708;departure
19033;Cambrai - Benjamin Constant;Janvier;484;departure
19036;Hôpital Robert Debré;Janvier;1091;departure
19037;Belleville - Porte des Lilas;Janvier;1087;departure
19038;Lassus - Delouvain;Janvier;1239;departure
19039;Edouard Pailleron - Simon Bolivar;Janvier;1107;departure
19040;Belleville - Télégraphe;Janvier;1295;departure
19041;Belleville - Pyrénées;Janvier;1869;departure
19043;Delphine Seyrig - Général Leclerc;Janvier;1412;departure
19044;Grands Moulins de Pantin;Janvier;641;departure
19046;Porte de Pantin.;Janvier;3287;departure
19101;Square Simon Bolivar;Janvier;1586;departure
19102;Rampal - Belleville;Janvier;1907;departure
19103;Manin - Carrières d'Amérique;Janvier;906;departure
19105;Ambroise Rendu - Porte Brunet;Janvier;671;departure
19108;Gaston Tessier - Rosa Parks RER;Janvier;2375;departure
19109;Tanger - Place du Maroc;Janvier;2139;departure
19110;Square Claude Bernard;Janvier;2781;departure
19111;Cesaria Evora - Rosa Parks;Janvier;68;departure
19113;Pré Saint-Gervais - Lilas;Janvier;1519;departure
19114;Manin - Secrétan;Janvier;1616;departure
19115;Porte de la Villette;Janvier;988;departure
19117;Euryale Dehaynin - Loire;Janvier;1523;departure
19118;Simon Bolivar - Henri Turot;Janvier;1193;departure
19119;Edouard Pailleron - Bouret;Janvier;1321;departure
19120;Carducci - Place Hannah Arendt;Janvier;1294;departure
19121;Belleville -  Pré Saint-Gervais;Janvier;1275;departure
19123;Metz - Marne;Janvier;1549;departure
19124;Alexander Fleming - Belvédère;Janvier;331;departure
19125;Place de l'Édit de Nantes;Janvier;3405;departure
19127;Aubervilliers - Curial;Janvier;1081;departure
19128;Quai de l'Oise - Aisne;Janvier;1474;departure
19129;Solitaires - Place des Fêtes;Janvier;997;departure
19130;Place Paul Delouvrier;Janvier;889;departure
19201;Petit - Georges Thill;Janvier;998;departure
20001;Place de la Nation - Charonne;Janvier;3361;departure
20002;Square de la rue Pixérécourt;Janvier;1043;departure
20003;Pyrénées - Cours de Vincennes;Janvier;2602;departure
20004;Commandant l'Herminier - Gallieni;Janvier;494;departure
20005;Reynaldo Hahn - Lagny;Janvier;971;departure
20006;Pyrénées - Plaine;Janvier;1213;departure
20007;Buzenval - Avron;Janvier;2482;departure
20008;Pyrénées - Avron;Janvier;1919;departure
20009;Docteurs Déjérine - Pte de Montreuil;Janvier;1167;departure
2001;Greneta - Sebastopol;Janvier;3853;departure
20010;Sorbier - Gasnier-Guy;Janvier;1600;departure
20011;Pyrénées - Dagorno;Janvier;1156;departure
20012;Buzenval - Vignoles;Janvier;1236;departure
20013;Alexandre Dumas - Place de la Réunion;Janvier;1205;departure
20014;Charonne - Alexandre Dumas;Janvier;2492;departure
20015;Bagnolet - Orteaux;Janvier;2891;departure
20016;Pyrénées - Maraîchers;Janvier;1735;departure
20017;Saint-Blaise - Mouraud;Janvier;1299;departure
20019;Place du Maquis du Vercors;Janvier;611;departure
2002;Etienne Marcel - Montorgueil;Janvier;3220;departure
20020;Pyrénées - Charles Renouvier;Janvier;1136;departure
20021;Indre - Prairies;Janvier;1228;departure
20022;Porte de Bagnolet;Janvier;1140;departure
20023;Pelleport - Belgrand;Janvier;1584;departure
20024;Gambetta - Père Lachaise;Janvier;3387;departure
20026;Gambetta - Hôpital Tenon;Janvier;2680;departure
20027;Porte de Ménilmontant;Janvier;675;departure
20029;Frères Flavien - Porte des Lilas;Janvier;590;departure
2003;Saint-Denis - Réaumur;Janvier;3403;departure
20030;Ménilmontant - Père Lachaise;Janvier;4777;departure
20032;Square des Amandiers;Janvier;1218;departure
20033;Etienne Dolet - Place Maurice Chevalier;Janvier;1401;departure
20034;Sorbier - Ménilmontant;Janvier;2217;departure
20035;Pyrénées - Ménilmontant;Janvier;1382;departure
20036;Ménilmontant - Pelleport;Janvier;1286;departure
20037;Gambetta - Saint Fargeau;Janvier;1611;departure
20039;Belleville - Couronnes;Janvier;3341;departure
2004;Square Pierre Lazareff;Janvier;4227;departure
20040;Parc de Belleville - Julien Lacroix;Janvier;1216;departure
20042;Pyrénées - Emmery;Janvier;1796;departure
20043;Charonne - Avron;Janvier;2722;departure
20044;Davout - Volga;Janvier;1640;departure
20045;Louis Ganne - Davout;Janvier;896;departure
20047;Cours de Vincennes - Davout;Janvier;2313;departure
20048;Bagnolet - Place Saint-Blaise;Janvier;1444;departure
2005;Montmartre - Etienne Marcel;Janvier;2589;departure
2006;Place des Victoires;Janvier;1780;departure
2008;Mairie du 2ème;Janvier;794;departure
2009;Filles Saint-Thomas - Place de la Bourse;Janvier;2584;departure
2010;Uzès - Montmartre;Janvier;1650;departure
20103;Le Vau - Maurice Bertaux;Janvier;719;departure
20104;Louis Lumière.;Janvier;455;departure
20105;Benoît Frachon - République;Janvier;1487;departure
20106;Mairie du 20ème;Janvier;;departure
20108;Jardin de l'Hospice Debrousse;Janvier;1038;departure
20109;Haxo - Surmelin;Janvier;808;departure
20110;Gambetta - Tourelles;Janvier;858;departure
20111;Villiers de l'Isle Adam - Pyrénées;Janvier;1583;departure
20112;Jourdain - Place des Grandes Rigoles;Janvier;2338;departure
20113;Piat - Parc de Belleville;Janvier;1193;departure
20115;Louis Lumière - Porte de Bagnolet;Janvier;634;departure
20116;Haies - Réunion;Janvier;1181;departure
20117;Saint-Fargeau - Mortier;Janvier;1021;departure
20118;Orteaux - Mouraud;Janvier;1206;departure
20119;Square des Saint-Simoniens;Janvier;1144;departure
2012;Choiseul - Quatre Septembre;Janvier;1646;departure
20120;Evariste Galois;Janvier;881;departure
20121;Boyer - Ménilmontant;Janvier;1074;departure
20122;Vitruve - Davout;Janvier;1183;departure
2013;Favart - Italiens;Janvier;1253;departure
20131;Repos - Cimetière du Père Lachaise;Janvier;909;departure
20132;Réunion - Avron;Janvier;1087;departure
20134;Lieutenant Chauré - Etienne Marey;Janvier;643;departure
20136;Henri Chevreau - Couronnes;Janvier;1541;departure
20137;Borrégo - Gambetta;Janvier;1034;departure
2014;Daunou - Louis le Grand;Janvier;1179;departure
20140;Paganini - Davout;Janvier;1217;departure
20142;Mûriers - Père Lachaise;Janvier;1031;departure
20143;Ramponeau - Belleville;Janvier;2245;departure
2015;Louis le Grand - Italiens;Janvier;2232;departure
2016;Aboukir - Alexandrie;Janvier;1678;departure
2017;Caire - Dussoubs;Janvier;1816;departure
2020;Danielle Casanova - Opéra;Janvier;1560;departure
20201;Eugène Reisz - Davout;Janvier;905;departure
2021;Cléry - Montmartre;Janvier;2865;departure
2022;Saint-Fiacre - Poissonière;Janvier;2073;departure
2101;Bachaumont - Montmartre;Janvier;2561;departure
2102;Saint-Marc - Feydeau;Janvier;1312;departure
2108;Vivienne - Montmartre;Janvier;2595;departure
2109;Réaumur - Montmartre;Janvier;1407;departure
2110;Jeûneurs - Mulhouse;Janvier;2179;departure
2111;Chabanais - Petits Champs;Janvier;994;departure
2112;Bibliothèque Nationale - Richelieu;Janvier;1041;departure
3001;Beaumarchais - Saint-Gilles;Janvier;2904;departure
3002;Saint-Gilles - Turenne;Janvier;3041;departure
3003;Fille du Calvaire - Turenne;Janvier;5198;departure
3004;Place de la République - Temple;Janvier;5593;departure
3005;Sainte-Elisabeth - Turbigo;Janvier;3906;departure
3006;Mairie du 3ème;Janvier;4379;departure
3007;Archives - Pastourelle;Janvier;2737;departure
3008;Perle - Vieille du Temple;Janvier;2971;departure
3009;Temple - Haudriettes;Janvier;2295;departure
3010;Beaubourg - Michel-le-Comte;Janvier;2196;departure
3011;Turbigo - Réaumur;Janvier;4619;departure
3012;Square Emile - Chautemps;Janvier;2753;departure
3101;Porte Saint-Martin;Janvier;3083;departure
3102;Bourg l'Abbé - Saint-Martin;Janvier;2857;departure
4001;Arcole - Notre-Dame;Janvier;1421;departure
4002;Marché aux fleurs;Janvier;1289;departure
4003;Quai aux Fleurs - Pont Saint-Louis;Janvier;1586;departure
4005;Quai des Célestins - Henri IV;Janvier;3308;departure
4006;Bourdon - Pont Morland;Janvier;1928;departure
4007;Place de la Bastille - Bourdon;Janvier;2593;departure
4009;Village Saint-Paul;Janvier;1837;departure
4010;Saint-Antoine Sévigné;Janvier;6206;departure
4011;Hôtel de Ville - Pont-Marie;Janvier;2051;departure
4012;Tiron - Rivoli;Janvier;3155;departure
4013;Vieille du Temple - Francs Bourgeois;Janvier;4031;departure
4014;Blancs-Manteaux - Archives;Janvier;4653;departure
4015;Mairie du 4ème;Janvier;3848;departure
4016;Lobau - Hôtel de Ville;Janvier;2710;departure
4017;Place de l'Hôtel de Ville;Janvier;3483;departure
4018;Saint-Bon - Rivoli;Janvier;1804;departure
4019;Cloître Saint-Merri - Renard;Janvier;1840;departure
4020;Place Edmond Michelet;Janvier;2904;departure
4021;Centre Georges Pompidou;Janvier;4486;departure
4101;Bastille - Beaumarchais;Janvier;3126;departure
4103;Archives - Rivoli;Janvier;3623;departure
4104;Sebastopol - Rambuteau;Janvier;1648;departure
4107;Beaumarchais - Pas de la Mule;Janvier;1963;departure
4108;Quai de Béthune - Pont de la Tournelle;Janvier;1664;departure
4109;Mornay - Sully;Janvier;1078;departure
4110;Neuve Saint-Pierre - Beautreillis;Janvier;2322;departure
4111;Hôtel de Ville - Pont d'Arcole;Janvier;662;departure
5001;Harpe - Saint-Germain;Janvier;4721;departure
5002;Sommerard - Saint-Jacques;Janvier;1931;departure
5003;Le Goff - Gay-Lussac;Janvier;3413;departure
5004;Saint-Jacques - Val de Grâce;Janvier;3236;departure
5005;Gay Lussac - Saint-Jacques;Janvier;1869;departure
5006;Saint-Jacques - Soufflot;Janvier;2663;departure
5007;Ecoles - Carmes;Janvier;2898;departure
5012;Estrapade - Ulm;Janvier;2182;departure
5014;Jean Calvin - Tournefort;Janvier;1993;departure
5015;Epée de Bois - Mouffetard;Janvier;2119;departure
5016;Thouin - Cardinal Lemoine;Janvier;2360;departure
5018;Mutualité;Janvier;2882;departure
5019;Poissy - Saint-Germain;Janvier;1276;departure
5020;Institut du Monde Arabe - Saint-Germain;Janvier;2511;departure
5021;Jussieu - Fossés Saint-Bernard;Janvier;3557;departure
5022;Boulangers - Cardinal Lemoine;Janvier;1965;departure
5024;Place Monge;Janvier;2256;departure
5026;Pascal - Claude Bernard;Janvier;4357;departure
5027;Gobelins - Port-Royal;Janvier;4078;departure
5028;Censier - Jardin des Plantes;Janvier;2234;departure
5029;Georges Bernanos - Port Royal;Janvier;3577;departure
5030;Sorbonne - Ecoles;Janvier;2116;departure
5031;Lacépède - Linné;Janvier;2830;departure
5032;Panthéon - Valette;Janvier;2596;departure
5033;Saint-Séverin - Saint-Michel;Janvier;3140;departure
5034;Censier - Santeuil;Janvier;2550;departure
5105;Geoffroy-Saint-Hilaire - Saint-Marcel;Janvier;1551;departure
5106;Cujas - Saint-Michel;Janvier;1593;departure
5107;Pontoise - La Tournelle;Janvier;1320;departure
5110;Lacépède - Monge;Janvier;1798;departure
5114;Claude Bernard - Arbalète;Janvier;1697;departure
5115;Buffon - Jardin des Plantes;Janvier;1359;departure
5116;Place Valhubert;Janvier;1630;departure
5119;Jussieu - Guy de la Brosse;Janvier;1845;departure
5121;Square René Viviani - Montebello;Janvier;3102;departure
5122;Saint-Michel - Luxembourg;Janvier;;departure
5123;Saint-Germain - Thenard;Janvier;2107;departure
5124;Erasme - Ulm;Janvier;1904;departure
6001;Institut de France;Janvier;1324;departure
6002;Saint-Benoît - Jacob;Janvier;1986;departure
