Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
44016;Balzac - Olympes de Gouges;OUI;28;11;16;9;7;OUI;OUI;2022-03-05T14:38:54+01:00;48.77850332486751,2.4006786569952965;Vitry-sur-Seine;
17111;Lemercier - Cardinet;OUI;24;21;3;3;0;OUI;OUI;2022-03-05T14:40:23+01:00;48.890097168851746,2.317377626895905;Paris;
17119;Toqueville - Cardinet;OUI;33;32;0;0;0;OUI;OUI;2022-03-05T14:43:01+01:00;48.88490187110713,2.3109393194317818;Paris;
44005;Place Saint-Just;OUI;22;9;11;10;1;OUI;OUI;2022-03-05T14:40:58+01:00;48.790379518724265,2.3895226791501045;Vitry-sur-Seine;
15071;Suffren - Champ de Mars;OUI;23;14;9;2;7;OUI;OUI;2022-03-05T14:42:39+01:00;48.8547194,2.2952168;Paris;
18041;Rochechouart - Martyrs;OUI;20;17;2;0;2;OUI;OUI;2022-03-05T14:40:28+01:00;48.88219377957169,2.3405495658516884;Paris;
4021;Centre Georges Pompidou;OUI;26;4;20;9;11;OUI;OUI;2022-03-05T14:43:15+01:00;48.861419,2.352581;Paris;
7017;La Motte-Picquet - La Tour Maubourg;OUI;40;2;38;33;5;OUI;OUI;2022-03-05T14:43:14+01:00;48.8572316,2.3094136;Paris;
6012;Saint-Germain - Ciseaux;OUI;18;3;13;9;4;OUI;OUI;2022-03-05T14:38:10+01:00;48.85330527759475,2.334465461882703;Paris;
51002;Placette Grégoire Collas;OUI;25;4;21;9;12;OUI;OUI;2022-03-05T14:42:30+01:00;48.94342014002797,2.2487476095557213;Argenteuil;
12005;Crozatier - Faubourg Saint-Antoine;OUI;29;11;4;2;2;OUI;OUI;2022-03-05T14:34:01+01:00;48.8504400134045,2.37890136621104;Paris;
9004;Gérando - Rochechouart;OUI;21;21;0;0;0;OUI;OUI;2022-03-05T14:40:24+01:00;48.88294340844958,2.346484623849392;Paris;
13009;Auguste Blanqui - Corvisart;OUI;26;26;0;0;0;OUI;OUI;2022-03-05T14:39:45+01:00;48.8300989,2.3502726;Paris;
32601;Porte des Lilas - Faidherbe;OUI;39;38;0;0;0;OUI;OUI;2022-03-05T14:42:18+01:00;48.87861855668978,2.4120327830314636;Les Lilas;
21501;Pont de Suresnes;OUI;52;48;1;0;1;OUI;OUI;2022-03-05T14:42:15+01:00;48.8674150923217,2.225894667961703;Suresnes;
15102;Square Bela Bartok;OUI;24;1;22;21;1;OUI;OUI;2022-03-05T14:42:40+01:00;48.85120156830401,2.2846536710858345;Paris;
9102;Londres - Place d'Estienne d'Orves;OUI;25;17;6;2;4;OUI;OUI;2022-03-05T14:42:28+01:00;48.876693805756986,2.3305362090468407;Paris;
33016;Fort d'Aubervilliers;OUI;22;15;7;2;5;OUI;OUI;2022-03-05T14:40:41+01:00;48.91502382370325,2.4035281687974925;Aubervilliers;
18044;Clichy - Douai;OUI;32;31;0;0;0;OUI;OUI;2022-03-05T14:42:54+01:00;48.88411831886975,2.3287287354469304;Paris;
12026;Place Ginette Hamelin;OUI;51;5;46;33;13;OUI;OUI;2022-03-05T14:42:47+01:00;48.837853,2.382064;Paris;
9006;Dunkerque - Trudaine;OUI;16;14;1;0;1;OUI;OUI;2022-03-05T14:41:03+01:00;48.88215166773376,2.3463253676891327;Paris;
27005;Gare du Stade;OUI;20;4;16;8;8;OUI;OUI;2022-03-05T14:42:09+01:00;48.9312676,2.2603778;Colombes;
12038;Picpus - Louis Braille;OUI;44;41;2;0;2;OUI;OUI;2022-03-05T14:35:08+01:00;48.839988788911874,2.400525668552064;Paris;
17123;Mstislav Rostropovitch - Berthier;OUI;18;8;10;8;2;OUI;OUI;2022-03-05T14:42:09+01:00;48.892120821173975,2.309234105050564;Paris;
21314;Chemin de Bretagne;OUI;29;21;8;4;4;OUI;OUI;2022-03-05T14:42:28+01:00;48.825147,2.25936;Issy-les-Moulineaux;
21319;Esplanade du Foncet - Camille Desmoulins;OUI;28;25;3;2;1;OUI;OUI;2022-03-05T14:42:49+01:00;48.827090233494964,2.2606857866048813;Issy-les-Moulineaux;
92006;Place Nelson Mandela;OUI;30;16;9;2;7;OUI;OUI;2022-03-05T14:40:18+01:00;48.897874318180556,2.2182820737361912;Nanterre;
18030;Joseph Dijon - Ornano;OUI;37;33;4;1;3;OUI;OUI;2022-03-05T14:42:11+01:00;48.89374453351521,2.3476678133010864;Paris;
13516;Glacière - Soeur Catherine Marie;OUI;40;40;0;0;0;OUI;OUI;2022-03-05T14:41:42+01:00;48.829522989420596,2.343570403754711;Paris;
31005;Square Denise Buisson;OUI;45;39;6;1;5;OUI;OUI;2022-03-05T14:40:26+01:00;48.8562322730982,2.426436245441437;Montreuil;
5024;Place Monge;OUI;21;18;2;1;1;OUI;OUI;2022-03-05T14:39:22+01:00;48.842761803051346,2.3524079471826553;Paris;
14137;Maurice d'Ocagne - General Maudhuy;OUI;30;29;1;0;1;OUI;OUI;2022-03-05T14:43:12+01:00;48.82414282524159,2.3158789426088333;Paris;
12155;Rottembourg - Général Michel Bizot;OUI;43;40;3;1;2;OUI;OUI;2022-03-05T14:42:58+01:00;48.83787825992554,2.4044052511453633;Paris;
9011;Geoffroy - Marie;OUI;20;10;8;8;0;OUI;OUI;2022-03-05T14:42:30+01:00;48.873781940593325,2.344513876337893;Paris;
2108;Vivienne - Montmartre;OUI;39;34;5;4;1;OUI;OUI;2022-03-05T14:36:11+01:00;48.8713475973833,2.341458834707737;Paris;
1003;Saint-Denis - Rivoli;OUI;43;4;39;26;13;OUI;OUI;2022-03-05T14:41:51+01:00;48.85905934084166,2.3476943001151085;Paris;
7109;Place Joffre - Frédéric le Play;OUI;38;35;2;1;1;OUI;OUI;2022-03-05T14:40:38+01:00;48.85375448693786,2.3044242337346077;Paris;
5115;Buffon - Jardin des Plantes;OUI;30;1;28;23;5;OUI;OUI;2022-03-05T14:43:13+01:00;48.842668466104875,2.3618587106466293;Paris;
13025;Place de Rungis;OUI;32;27;4;4;0;OUI;OUI;2022-03-05T14:41:06+01:00;48.82245594764965,2.347382729482953;Paris;
41211;Louis Xavier de Ricard - Ancienne Mairie;OUI;34;34;0;0;0;OUI;OUI;2022-03-05T14:41:41+01:00;48.84629899065091,2.472420372068882;Fontenay-sous-Bois;
12028;Vivaldi - Antoine-Julien Hénard;OUI;27;19;8;6;2;OUI;OUI;2022-03-05T14:39:13+01:00;48.841923663276546,2.389728979467376;Paris;
44011;Lebrun - Colonel Fabien;OUI;27;13;13;1;12;OUI;OUI;2022-03-05T14:41:30+01:00;48.78266870733145,2.381317801773548;Vitry-sur-Seine;
9034;Godot de Mauroy - Madeleine;OUI;22;3;17;12;5;OUI;OUI;2022-03-05T14:38:53+01:00;48.869789,2.326347;Paris;
4010;Saint-Antoine Sévigné;OUI;26;6;15;12;3;OUI;OUI;2022-03-05T14:43:12+01:00;48.8550222,2.3612322;Paris;
12035;Madagascar - Meuniers;OUI;33;28;5;4;1;OUI;OUI;2022-03-05T14:41:11+01:00;48.83460464474706,2.3970650508999825;Paris;
21707;Square Etienne Jarousse;OUI;25;6;19;6;13;OUI;OUI;2022-03-05T14:36:52+01:00;48.82485182597129,2.2925933450460434;Vanves;
10021;Marché Saint-Quentin;OUI;15;11;4;2;2;OUI;OUI;2022-03-05T14:38:15+01:00;48.877356057652264,2.354511445637388;Paris;
3102;Bourg l'Abbé - Saint-Martin;OUI;42;2;40;25;15;OUI;OUI;2022-03-05T14:40:20+01:00;48.86393331949257,2.352406270802021;Paris;
12101;Charenton - Prague;OUI;26;5;20;18;2;OUI;OUI;2022-03-05T14:42:49+01:00;48.848175129981016,2.376358449431232;Paris;
51001;Gare d'Argenteuil;OUI;40;14;26;11;15;OUI;OUI;2022-03-05T14:42:28+01:00;48.947022436806705,2.256898172199726;Argenteuil;
4019;Cloître Saint-Merri - Renard;OUI;32;0;29;22;7;OUI;OUI;2022-03-05T14:38:31+01:00;48.85883544889818,2.351827919483185;Paris;
8027;Mairie du 8ème;OUI;14;12;2;0;2;OUI;OUI;2022-03-05T14:34:03+01:00;48.877932,2.318264;Paris;
8116;Champs-Elysees - Bassano;OUI;25;25;0;0;0;NON;NON;2021-02-21T20:09:18+01:00;48.87181180781605,2.3002389818429947;Paris;
15039;Abbé Groult - Convention;OUI;12;8;4;1;3;OUI;OUI;2022-03-05T14:41:08+01:00;48.83596927866069,2.302064039509349;Paris;
15129;Hôpital Necker;OUI;40;30;10;4;6;OUI;OUI;2022-03-05T14:42:08+01:00;48.846043490118454,2.313245013356209;Paris;
6022;Marché Saint-Germain;OUI;21;2;19;16;3;OUI;OUI;2022-03-05T14:40:40+01:00;48.85165625855281,2.335500307381153;Paris;
20015;Bagnolet - Orteaux;OUI;36;35;1;0;1;OUI;OUI;2022-03-05T14:35:40+01:00;48.85708641027236,2.3984125256538396;Paris;
21402;Place Aimé Césaire;OUI;27;25;2;1;1;OUI;OUI;2022-03-05T14:39:54+01:00;48.783194713067815,2.2429127991199493;Clamart;
21315;Jules Guesdes - Général de Gaulle;OUI;24;23;1;0;1;OUI;OUI;2022-03-05T14:40:30+01:00;48.81930581291959,2.278934195637703;Issy-les-Moulineaux;
9007;Condorcet - Turgot;OUI;20;12;6;1;5;OUI;OUI;2022-03-05T14:41:44+01:00;48.87985155789093,2.345232367515564;Paris;
2112;Bibliothèque Nationale - Richelieu;OUI;17;5;12;5;7;OUI;OUI;2022-03-05T14:35:12+01:00;48.868288993515,2.3380893096328;Paris;
41403;Gare RER - Malleret-Joinville;OUI;20;15;5;2;3;OUI;OUI;2022-03-05T14:41:54+01:00;48.802936,2.42531;Alfortville;
15006;Cherche-Midi - Hôpital Necker;OUI;38;23;14;3;11;OUI;OUI;2022-03-05T14:42:34+01:00;48.84461063309956,2.317914068698883;Paris;
21303;Jean Monnet - Iles;OUI;32;27;2;1;1;OUI;OUI;2022-03-05T14:42:08+01:00;48.823393984057304,2.2497073194874866;Issy-les-Moulineaux;
23102;Hôtel de Ville de Sèvres;OUI;32;24;8;5;3;OUI;OUI;2022-03-05T14:38:40+01:00;48.824363561288756,2.2131047397851944;Sèvres;
33014;Parc Eli Lotar;OUI;20;12;7;3;4;OUI;OUI;2022-03-05T14:43:06+01:00;48.91844993053703,2.3727085813879967;Aubervilliers;
13052;Leredde - Tolbiac;OUI;44;4;38;29;9;OUI;OUI;2022-03-05T14:43:02+01:00;48.828876296639876,2.374438270926476;Paris;
11033;Bréguet - Sabin;OUI;33;1;32;22;10;OUI;OUI;2022-03-05T14:43:08+01:00;48.856931678257446,2.3706749462105408;Paris;
15127;Place Charles Michels;OUI;37;14;22;21;1;OUI;OUI;2022-03-05T14:40:23+01:00;48.846401,2.28502;Paris;
17024;Villiers - Batignolles;OUI;23;17;6;3;3;OUI;OUI;2022-03-05T14:37:22+01:00;48.88125253846116,2.31653843075037;Paris;
11011;Richard Lenoir - Voltaire;OUI;25;11;9;3;6;OUI;OUI;2022-03-05T14:41:43+01:00;48.86164273877979,2.3727491497993474;Paris;
15036;Croix Nivert - Square Saint-Lambert;OUI;47;4;43;40;3;OUI;OUI;2022-03-05T14:42:52+01:00;48.8430515215905,2.295200452208519;Paris;
41401;Marne - Charles de Gaulle;OUI;27;16;9;8;1;OUI;OUI;2022-03-05T14:42:51+01:00;48.815071719544434,2.4121668934822087;Alfortville;
20105;Benoît Frachon - République;OUI;30;23;7;4;3;OUI;OUI;2022-03-05T14:38:23+01:00;48.85230729014318,2.415605485439301;Paris;
16019;Porte de la Muette;OUI;36;34;2;0;2;OUI;OUI;2022-03-05T14:37:22+01:00;48.86302317841182,2.2687188170157406;Paris;
15018;Dutot - Place Alleray;OUI;56;48;8;5;3;OUI;OUI;2022-03-05T14:40:48+01:00;48.83682609176588,2.307170109557766;Paris;
14032;Mairie du 14ème;OUI;32;31;1;0;1;OUI;OUI;2022-03-05T14:40:35+01:00;48.83254578122993,2.325492314994335;Paris;
13035;Choisy - Tolbiac;OUI;26;26;0;0;0;OUI;OUI;2022-03-05T14:37:54+01:00;48.82591155587,2.3602393269539;Paris;
14011;Place des Droits de l'Enfant;OUI;24;22;0;0;0;OUI;OUI;2022-03-05T14:42:29+01:00;48.8274804,2.3319217;Paris;
33103;Jean Jaurès - Jules Jacquemin;OUI;24;17;6;0;6;OUI;OUI;2022-03-05T14:42:31+01:00;48.88433053604843,2.4082902455152104;Le Pré-Saint-Gervais;
41203;Stalingrad - Rigollots;OUI;20;14;4;1;3;OUI;OUI;2022-03-05T14:41:24+01:00;48.84997403844251,2.45557576417923;Fontenay-sous-Bois;
6002;Saint-Benoît - Jacob;OUI;23;1;22;18;4;OUI;OUI;2022-03-05T14:43:05+01:00;48.85545136013941,2.3334722220897675;Paris;
18039;Jardins d'Eole;OUI;20;20;0;0;0;OUI;OUI;2022-03-05T14:39:00+01:00;48.8869703,2.3668488;Paris;
14031;Didot - Place de Moro-Giafferi;OUI;22;21;1;0;1;OUI;OUI;2022-03-05T14:40:33+01:00;48.8337,2.3215;Paris;
15008;Sèvres - Lecourbe;OUI;62;11;51;42;9;OUI;OUI;2022-03-05T14:43:06+01:00;48.8447677,2.3110086;Paris;
20044;Davout - Volga;OUI;28;24;4;0;4;OUI;OUI;2022-03-05T14:43:15+01:00;48.852919679957296,2.410522909779111;Paris;
16105;Crevaux - Bugeaud;OUI;31;30;0;0;0;OUI;OUI;2022-03-05T14:42:17+01:00;48.870809428669546,2.281149007691853;Paris;
33012;Landy - Heurtault;OUI;30;23;7;2;5;OUI;OUI;2022-03-05T14:40:27+01:00;48.915096534520316,2.375951372087002;Aubervilliers;
10008;Cité Riverin - Château d'Eau;OUI;18;1;16;11;5;OUI;OUI;2022-03-05T14:42:45+01:00;48.870702423554306,2.358739863900845;Paris;
10019;Paradis - Hauteville;OUI;31;19;11;8;3;OUI;OUI;2022-03-05T14:35:58+01:00;48.874999954666755,2.3522757401923404;Paris;
42505;Charles Frérot - Albert Guilpin;OUI;30;9;19;17;2;OUI;OUI;2022-03-05T14:40:29+01:00;48.8155839183714,2.3505029082298283;Gentilly;
13018;Bruant - Vincent Auriol;OUI;25;11;14;14;0;OUI;OUI;2022-03-05T14:43:09+01:00;48.83484845292942,2.366826499627087;Paris;
8117;Place de la Madeleine - Royale;OUI;26;4;21;14;7;OUI;OUI;2022-03-05T14:37:35+01:00;48.86922805264812,2.3244211077690125;Paris;
11001;Richard Lenoir - Place de la Bastille;OUI;53;12;38;20;18;OUI;OUI;2022-03-05T14:42:50+01:00;48.8538327,2.3697222;Paris;
4006;Bourdon - Pont Morland;OUI;0;0;0;0;0;NON;NON;2022-02-10T14:43:35+01:00;48.8478103,2.3659356;Paris;
16005;Raymond Poincaré - Place Victor Hugo;OUI;25;24;0;0;0;OUI;OUI;2022-03-05T14:42:57+01:00;48.870306124369975,2.285074541420228;Paris;
12015;Place de la Nation - Picpus;OUI;36;35;1;1;0;OUI;OUI;2022-03-05T14:42:41+01:00;48.84682168154762,2.400113046169281;Paris;
17009;Paul Bodin - Clichy;OUI;34;29;4;3;1;OUI;OUI;2022-03-05T14:37:50+01:00;48.89239614618928,2.317142598330975;Paris;
26004;Gare RER les Grésillons;OUI;22;9;13;8;5;OUI;OUI;2022-03-05T14:41:41+01:00;48.919898633572764,2.31458459136273;Asnières-sur-Seine;
20022;Porte de Bagnolet;OUI;33;30;2;1;1;OUI;OUI;2022-03-05T14:43:15+01:00;48.864707139122984,2.408344637349607;Paris;
18139;Poissonniers - Championnet;OUI;28;16;2;1;1;OUI;OUI;2022-03-05T14:40:28+01:00;48.89543299733937,2.3530178144574165;Paris;
15001;Gare Montparnasse - Arrivée;OUI;43;2;39;7;32;OUI;OUI;2022-03-05T14:40:32+01:00;48.843827994314886,2.3225811123847966;Paris;
19110;Square Claude Bernard;OUI;30;14;15;5;10;OUI;OUI;2022-03-05T14:40:52+01:00;48.89876016219984,2.375325746834278;Paris;
12036;Reuilly - Place Felix Eboue;OUI;42;41;1;0;1;OUI;OUI;2022-03-05T14:43:00+01:00;48.84030274499962,2.394630398715453;Paris;
22201;Henri Ravera - Gabriel Péri;OUI;30;20;8;0;8;OUI;OUI;2022-03-05T14:42:41+01:00;48.79722273833844,2.302115857601166;Bagneux;
5007;Ecoles - Carmes;OUI;36;15;20;7;13;OUI;OUI;2022-03-05T14:43:08+01:00;48.848904447989405,2.3473486304283147;Paris;
3008;Perle - Vieille du Temple;OUI;36;1;31;20;11;OUI;OUI;2022-03-05T14:43:03+01:00;48.8601346,2.3611206;Paris;
14026;Plantes - Moulin Vert;OUI;45;40;4;1;3;OUI;OUI;2022-03-05T14:38:56+01:00;48.83005755305626,2.3232302069664006;Paris;
5015;Epée de Bois - Mouffetard;OUI;63;55;8;4;4;OUI;OUI;2022-03-05T14:43:05+01:00;48.841508690388835,2.350066713988781;Paris;
16012;Flandrin - Longchamp;OUI;42;31;11;3;8;OUI;OUI;2022-03-05T14:40:57+01:00;48.86877849178477,2.274354539176829;Paris;
10032;Claude Vellefaux - Hôpital Saint-Louis;OUI;32;28;3;1;2;OUI;OUI;2022-03-05T14:39:17+01:00;48.87285913900304,2.370071706985146;Paris;
16036;Porte Molitor;OUI;60;54;4;3;1;OUI;OUI;2022-03-05T14:42:17+01:00;48.84524763511433,2.2569015249609947;Paris;
48004;Maxime Gorki - Louis Aragon;OUI;20;18;2;0;2;OUI;OUI;2022-03-05T14:42:59+01:00;48.78909814728443,2.368387877941132;Villejuif;
13118_Relais;Regnault - Patay;OUI;0;0;0;0;0;OUI;OUI;2022-03-05T14:42:32+01:00;48.82430528706676,2.3763057589530945;Paris;
45002;Roger Salengro - Général de Gaulle;OUI;27;1;26;17;9;OUI;OUI;2022-03-05T14:43:12+01:00;48.820029010376956,2.4846760556101803;Champigny-sur-Marne;
1020;Cambon - Rivoli;OUI;40;4;31;23;8;OUI;OUI;2022-03-05T14:41:56+01:00;48.866143390992,2.3251800647136633;Paris;
16042;Murat - Porte de Saint-Cloud;OUI;38;24;14;12;2;OUI;OUI;2022-03-05T14:43:02+01:00;48.83750862621299,2.2577651962637906;Paris;
1006;Grande Truanderie - Saint-Denis;OUI;33;2;30;15;15;OUI;OUI;2022-03-05T14:42:55+01:00;48.8626302,2.3498075;Paris;
17019;Phalsbourg - Villiers;OUI;20;17;3;2;1;OUI;OUI;2022-03-05T14:39:14+01:00;48.88242307900951,2.3090453445911407;Paris;
11112;Jules Vallès - Charonne;OUI;23;14;7;5;2;OUI;OUI;2022-03-05T14:43:06+01:00;48.85428437993525,2.384767457842827;Paris;
16037;Molitor - Michel-Ange;OUI;52;51;1;0;1;OUI;OUI;2022-03-05T14:41:25+01:00;48.845182081538034,2.26211277356597;Paris;
6010;Chevreuse - Montparnasse;OUI;15;12;3;2;1;OUI;OUI;2022-03-05T14:39:41+01:00;48.841739161230905,2.331552216736739;Paris;
47003;Charentonneau - Maisons Alfort;OUI;20;13;7;3;4;OUI;OUI;2022-03-05T14:40:39+01:00;48.809932980484355,2.443288456496946;Maisons-Alfort;
15128;Cadix - Hameau;OUI;37;1;36;17;19;OUI;OUI;2022-03-05T14:42:58+01:00;48.8340107632249,2.289516180753708;Paris;
18004;Place des Abbesses;OUI;12;7;5;3;2;OUI;OUI;2022-03-05T14:36:32+01:00;48.884542726149725,2.3386867716908455;Paris;
44014;Camille Risch - Paul Armangot;OUI;25;17;8;5;3;OUI;OUI;2022-03-05T14:36:20+01:00;48.774703,2.373685;Vitry-sur-Seine;
20034;Sorbier - Ménilmontant;OUI;24;23;1;0;1;OUI;OUI;2022-03-05T14:40:44+01:00;48.86854239566069,2.3897721245884895;Paris;
12037;Reuilly - Daumesnil;OUI;36;34;1;1;0;OUI;OUI;2022-03-05T14:41:56+01:00;48.8395385,2.3972516;Paris;
16013;Mairie du 16ème;OUI;35;33;2;2;0;OUI;OUI;2022-03-05T14:38:55+01:00;48.863936848471994,2.2765953093767166;Paris;
7012;Cité Vaneau;OUI;26;19;7;2;5;OUI;OUI;2022-03-05T14:35:53+01:00;48.8542210666207,2.319614924490452;Paris;
10038;Place du Colonel Fabien;OUI;27;23;4;2;2;OUI;OUI;2022-03-05T14:41:48+01:00;48.8775683208602,2.369879186153412;Paris;
20008;Pyrénées - Avron;OUI;32;29;3;0;3;OUI;OUI;2022-03-05T14:42:59+01:00;48.853246898211985,2.405871044529538;Paris;
10034;Louis Blanc - La Chapelle;OUI;21;20;0;0;0;OUI;OUI;2022-03-05T14:40:57+01:00;48.88400896451429,2.3599335551261906;Paris;
18034;Leibniz - Jean Dollfus;OUI;32;28;4;2;2;OUI;OUI;2022-03-05T14:40:48+01:00;48.896328348515986,2.333390423834684;Paris;
12019;Gare de Reuilly - Picpus;OUI;28;21;7;5;2;OUI;OUI;2022-03-05T14:40:09+01:00;48.84267354116789,2.3972943797707558;Paris;
6104;Herschel - Observatoire;OUI;37;31;5;1;4;OUI;OUI;2022-03-05T14:41:58+01:00;48.84342376221923,2.3376645147800446;Paris;
14135;Jourdan - Cité Universitaire;OUI;39;36;3;1;2;OUI;OUI;2022-03-05T14:39:56+01:00;48.819897343156676,2.3397007964124366;Paris;
16102;Pergolèse - Marbeau;OUI;27;26;1;0;1;OUI;OUI;2022-03-05T14:42:57+01:00;48.87356870686902,2.281512522529856;Paris;
20024;Gambetta - Père Lachaise;OUI;29;28;0;0;0;OUI;OUI;2022-03-05T14:38:55+01:00;48.864295696165875,2.398228667282044;Paris;
20104;Louis Lumière.;OUI;22;15;6;1;5;OUI;OUI;2022-03-05T14:42:50+01:00;48.86216198070008,2.41112578185621;Paris;
12156;Niger - Soult;OUI;24;19;5;4;1;OUI;OUI;2022-03-05T14:42:21+01:00;48.84369906369085,2.410361237220498;Paris;
21309;Mairie d'Issy;OUI;41;4;36;22;14;OUI;OUI;2022-03-05T14:42:54+01:00;48.8237677924683,2.27231115102768;Issy-les-Moulineaux;
18140;Porte de Clignancourt - Ney;OUI;40;4;30;18;12;OUI;OUI;2022-03-05T14:39:49+01:00;48.899641123987095,2.344321422278881;Paris;
13044_Relais;Place Jeanne d'Arc;OUI;0;0;0;0;0;OUI;OUI;2022-03-05T14:36:31+01:00;48.82933074817225,2.3687536641955376;Paris;
4108;Quai de Béthune - Pont de la Tournelle;OUI;25;0;22;15;7;OUI;OUI;2022-03-05T14:41:24+01:00;48.85097433194032,2.356307208538055;Paris;
20001;Place de la Nation - Charonne;OUI;36;22;13;6;7;OUI;OUI;2022-03-05T14:41:29+01:00;48.848364667776785,2.399762385981272;Paris;
13005;Cordelières - Arago;OUI;46;42;4;3;1;OUI;OUI;2022-03-05T14:39:43+01:00;48.83548071896613,2.348572461702221;Paris;
1007;Turbigo - Française;OUI;16;0;15;12;3;OUI;OUI;2022-03-05T14:41:08+01:00;48.86358858111446,2.3477794602513313;Paris;
19002;Centquatre;OUI;42;40;2;0;2;OUI;OUI;2022-03-05T14:42:24+01:00;48.88933353845543,2.3707854375243187;Paris;
8110;Gare Saint-Lazare - Stockholm;OUI;32;31;1;1;0;OUI;OUI;2022-03-05T14:42:43+01:00;48.877127316667654,2.322417162358761;Paris;
9009;Square Montholon;OUI;21;14;6;5;1;OUI;OUI;2022-03-05T14:43:14+01:00;48.876620377545024,2.3457641154527664;Paris;
19201;Petit - Georges Thill;OUI;23;20;2;1;1;OUI;OUI;2022-03-05T14:42:45+01:00;48.88603131999171,2.3895753175020222;Paris;
14103;Maine - Liancourt;OUI;27;25;2;0;2;OUI;OUI;2022-03-05T14:43:01+01:00;48.835064363954,2.323731449973991;Paris;
22301;Chausson - Gabriel Péri;OUI;22;7;13;12;1;OUI;OUI;2022-03-05T14:41:03+01:00;48.921891003481115,2.2952306270599365;Gennevilliers;
3010;Beaubourg - Michel-le-Comte;OUI;17;1;16;15;1;OUI;OUI;2022-03-05T14:41:43+01:00;48.862534941805855,2.354310303926468;Paris;
15132;Bargue -  Dutot;OUI;21;19;1;0;1;OUI;OUI;2022-03-05T14:39:12+01:00;48.837884,2.308876;Paris;
9037;Parme - Clichy;OUI;24;22;2;0;2;OUI;OUI;2022-03-05T14:42:22+01:00;48.88126642422664,2.328197093450571;Paris;
10009;Mairie du 10ème;OUI;19;5;13;7;6;OUI;OUI;2022-03-05T14:42:47+01:00;48.87208944990723,2.357582598924637;Paris;
19010;Emile Reynaud - Porte de la Villette;OUI;22;15;6;4;2;OUI;OUI;2022-03-05T14:42:12+01:00;48.90098953630053,2.3887022584676743;Paris;
21953;Gare de Bellevue;OUI;20;20;0;0;0;OUI;OUI;2022-03-05T14:33:31+01:00;48.8192404685572,2.2295309230685234;Meudon;
41405;Place de l'Europe - Alfortville;OUI;24;10;14;8;6;OUI;OUI;2022-03-05T14:42:21+01:00;48.78913702405837,2.4284800887107854;Alfortville;
7021;Bosquet - Saint-Dominique;OUI;28;19;7;6;1;OUI;OUI;2022-03-05T14:42:22+01:00;48.85865170952645,2.303716580234576;Paris;
20006;Pyrénées - Plaine;OUI;12;11;0;0;0;OUI;OUI;2022-03-05T14:42:51+01:00;48.85026702458012,2.4062821269035344;Paris;
8028;Arsène Houssaye - Champs-Elysées;OUI;29;18;11;0;11;OUI;OUI;2022-03-05T14:39:25+01:00;48.87340927626732,2.2977904602885246;Paris;
21026;Sèvres - Général Leclerc;OUI;30;19;10;7;3;OUI;OUI;2022-03-05T14:39:06+01:00;48.83012155905476,2.231426239013672;Boulogne-Billancourt;
31709;Place de la Fraternité;OUI;22;18;3;0;3;OUI;OUI;2022-03-05T14:40:00+01:00;48.85716405838368,2.422847449779511;Montreuil;
2015;Louis le Grand - Italiens;OUI;33;5;26;11;15;OUI;OUI;2022-03-05T14:42:05+01:00;48.870508937203915,2.334054461939329;Paris;
10011;Bourse du Travail;OUI;17;1;15;8;7;OUI;OUI;2022-03-05T14:41:32+01:00;48.868976638825686,2.362343855202198;Paris;
32013;Saint-Denis - Université;OUI;24;20;3;1;2;OUI;OUI;2022-03-05T14:40:34+01:00;48.94563430946964,2.3638297989964485;Saint-Denis;
3011;Turbigo - Réaumur;OUI;31;0;30;9;21;OUI;OUI;2022-03-05T14:42:38+01:00;48.86557404753054,2.3564198613166814;Paris;
12002;Lacuée - Lyon;OUI;16;11;4;1;3;OUI;OUI;2022-03-05T14:42:51+01:00;48.849268481958404,2.370458543300628;Paris;
10027;Dunkerque - Alsace;OUI;20;15;5;0;5;OUI;OUI;2022-03-05T14:42:45+01:00;48.879355,2.358379;Paris;
3001;Beaumarchais - Saint-Gilles;OUI;51;3;45;31;14;OUI;OUI;2022-03-05T14:41:21+01:00;48.8580378,2.3679352;Paris;
21506;Maurice Payret-Dortail;OUI;22;20;2;1;1;OUI;OUI;2022-03-05T14:37:05+01:00;48.87811957063342,2.2233625128865246;Suresnes;
12112;Charenton - Jardiniers;OUI;31;23;8;3;5;OUI;OUI;2022-03-05T14:40:15+01:00;48.833821772922654,2.394692664106047;Paris;
4103;Archives - Rivoli;OUI;25;4;20;19;1;OUI;OUI;2022-03-05T14:43:14+01:00;48.857346707443455,2.3539767041802406;Paris;
11037;Faubourg Du Temple - Republique;OUI;38;1;33;24;9;OUI;OUI;2022-03-05T14:42:51+01:00;48.867872484748744,2.3648982158072323;Paris;
2003;Saint-Denis - Réaumur;OUI;32;9;21;11;10;OUI;OUI;2022-03-05T14:42:50+01:00;48.8661116315789,2.3507790675507594;Paris;
16103;Traktir - Foch;OUI;22;15;7;2;5;OUI;OUI;2022-03-05T14:39:57+01:00;48.87275533461363,2.2915497802487077;Paris;
